,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
2807,41988,1610612756,PHX,Phoenix Suns,0048800015,1989-04-30,PHX vs. DEN,W,240,132,45,93,0.484,4,10,0.4,38,45,0.844,10,34,44,27,13,5,7,21,
2808,41988,1610612756,PHX,Phoenix Suns,0048800005,1989-04-28,PHX vs. DEN,W,240,104,35,85,0.412,3,12,0.25,31,39,0.795,17,45,62,25,12,2,25,21,
2809,21988,1610612756,PHX,Phoenix Suns,0028801017,1989-04-22,PHX @ SAN,W,240,121,49,101,0.485,0,5,0.0,23,29,0.793,17,29,46,20,8,6,12,15,
2810,21988,1610612756,PHX,Phoenix Suns,0028801011,1989-04-21,PHX vs. HOU,L,240,101,35,92,0.38,3,13,0.231,28,40,0.7,19,32,51,27,12,2,16,23,
2811,21988,1610612756,PHX,Phoenix Suns,0028800440,1989-04-19,PHX @ MIA,W,240,117,46,90,0.511,3,7,0.429,22,33,0.667,12,41,53,22,5,4,13,22,
2812,21988,1610612756,PHX,Phoenix Suns,0028800980,1989-04-17,PHX vs. SAC,W,240,140,51,90,0.567,6,9,0.667,32,41,0.78,16,32,48,33,16,4,13,19,
2813,21988,1610612756,PHX,Phoenix Suns,0028800965,1989-04-15,PHX vs. SAN,W,240,137,54,96,0.563,3,6,0.5,26,33,0.788,10,34,44,37,15,5,17,24,
2814,21988,1610612756,PHX,Phoenix Suns,0028800955,1989-04-13,PHX @ HOU,W,240,119,47,93,0.505,3,5,0.6,22,27,0.815,17,31,48,26,6,2,11,24,
2815,21988,1610612756,PHX,Phoenix Suns,0028800946,1989-04-12,PHX @ DAL,W,240,109,45,92,0.489,1,9,0.111,18,27,0.667,13,44,57,30,7,2,17,20,
2816,21988,1610612756,PHX,Phoenix Suns,0028800927,1989-04-08,PHX @ LAC,W,240,115,43,89,0.483,1,7,0.143,28,33,0.848,11,31,42,31,11,6,12,21,
2817,21988,1610612756,PHX,Phoenix Suns,0028800910,1989-04-06,PHX @ SEA,W,240,126,45,80,0.563,3,7,0.429,33,41,0.805,7,30,37,28,7,5,14,20,
2818,21988,1610612756,PHX,Phoenix Suns,0028800904,1989-04-05,PHX vs. UTH,W,240,114,39,78,0.5,1,9,0.111,35,46,0.761,15,33,48,16,10,9,21,25,
2819,21988,1610612756,PHX,Phoenix Suns,0028800876,1989-03-31,PHX vs. MIL,W,240,122,44,84,0.524,9,16,0.563,25,31,0.806,10,40,50,32,5,5,12,25,
2820,21988,1610612756,PHX,Phoenix Suns,0028800867,1989-03-30,PHX @ SAC,L,240,123,46,95,0.484,5,9,0.556,26,29,0.897,12,29,41,24,8,3,21,30,
2821,21988,1610612756,PHX,Phoenix Suns,0028800857,1989-03-28,PHX vs. LAL,W,240,127,52,86,0.605,3,9,0.333,20,27,0.741,10,36,46,32,4,11,12,21,
2822,21988,1610612756,PHX,Phoenix Suns,0028800843,1989-03-26,PHX @ LAL,L,240,116,47,93,0.505,2,5,0.4,20,26,0.769,11,28,39,29,8,2,10,23,
2823,21988,1610612756,PHX,Phoenix Suns,0028800833,1989-03-25,PHX @ LAC,W,240,123,54,103,0.524,1,9,0.111,14,16,0.875,13,37,50,36,12,5,12,25,
2824,21988,1610612756,PHX,Phoenix Suns,0028800822,1989-03-23,PHX @ GOS,W,240,154,61,105,0.581,9,12,0.75,23,26,0.885,10,34,44,35,12,3,14,25,
2825,21988,1610612756,PHX,Phoenix Suns,0028800816,1989-03-22,PHX vs. CHI,L,240,111,42,88,0.477,4,11,0.364,23,25,0.92,10,39,49,26,2,3,13,20,
2826,21988,1610612756,PHX,Phoenix Suns,0028800803,1989-03-20,PHX vs. MIA,W,240,115,45,85,0.529,0,2,0.0,25,35,0.714,12,36,48,30,11,8,20,21,
2827,21988,1610612756,PHX,Phoenix Suns,0028800794,1989-03-18,PHX vs. SEA,W,240,122,49,86,0.57,0,2,0.0,24,28,0.857,7,23,30,37,13,5,12,17,
2828,21988,1610612756,PHX,Phoenix Suns,0028800784,1989-03-17,PHX vs. POR,W,240,129,44,96,0.458,4,14,0.286,37,44,0.841,18,32,50,30,8,3,17,27,
2829,21988,1610612756,PHX,Phoenix Suns,0028800767,1989-03-14,PHX @ ATL,W,240,114,43,92,0.467,5,7,0.714,23,28,0.821,13,35,48,30,10,4,17,29,
2830,21988,1610612756,PHX,Phoenix Suns,0028800762,1989-03-13,PHX @ MIA,W,240,112,39,78,0.5,2,5,0.4,32,36,0.889,11,23,34,23,11,6,19,20,
2831,21988,1610612756,PHX,Phoenix Suns,0028800750,1989-03-11,PHX @ MIL,L,240,93,37,86,0.43,1,6,0.167,18,21,0.857,8,39,47,18,10,6,18,17,
2832,21988,1610612756,PHX,Phoenix Suns,0028800738,1989-03-10,PHX @ IND,L,240,116,46,89,0.517,4,7,0.571,20,26,0.769,18,15,33,24,6,3,16,30,
2833,21988,1610612756,PHX,Phoenix Suns,0028800722,1989-03-07,PHX @ NYK,L,240,119,41,80,0.513,3,8,0.375,34,41,0.829,8,23,31,26,10,3,20,25,
2834,21988,1610612756,PHX,Phoenix Suns,0028800717,1989-03-06,PHX @ PHL,W,240,110,44,84,0.524,0,3,0.0,22,29,0.759,13,34,47,24,6,7,17,25,
2835,21988,1610612756,PHX,Phoenix Suns,0028800702,1989-03-04,PHX vs. LAC,W,240,133,55,102,0.539,1,4,0.25,22,32,0.688,24,39,63,25,6,4,15,18,
2836,21988,1610612756,PHX,Phoenix Suns,0028800692,1989-03-02,PHX vs. SAC,W,240,110,42,93,0.452,3,7,0.429,23,27,0.852,14,41,55,28,5,9,11,20,
2837,21988,1610612756,PHX,Phoenix Suns,0028800679,1989-02-28,PHX @ POR,L,240,134,53,95,0.558,0,3,0.0,28,35,0.8,12,32,44,24,5,1,18,24,
2838,21988,1610612756,PHX,Phoenix Suns,0028800665,1989-02-26,PHX @ LAL,L,240,122,53,89,0.596,0,2,0.0,16,22,0.727,4,24,28,35,12,9,21,24,
2839,21988,1610612756,PHX,Phoenix Suns,0028800650,1989-02-24,PHX vs. PHL,W,240,120,48,92,0.522,0,2,0.0,24,32,0.75,10,35,45,27,13,2,7,20,
2840,21988,1610612756,PHX,Phoenix Suns,0028800631,1989-02-21,PHX vs. GOS,W,240,139,51,100,0.51,3,6,0.5,34,37,0.919,20,26,46,32,8,2,15,22,
2841,21988,1610612756,PHX,Phoenix Suns,0028800624,1989-02-20,PHX @ UTH,L,240,92,33,91,0.363,3,9,0.333,23,34,0.676,21,28,49,19,6,12,17,27,
2842,21988,1610612756,PHX,Phoenix Suns,0028800615,1989-02-18,PHX @ SAC,W,240,120,44,87,0.506,4,10,0.4,28,36,0.778,13,41,54,27,3,7,15,20,
2843,21988,1610612756,PHX,Phoenix Suns,0028800603,1989-02-17,PHX vs. BOS,W,240,135,51,101,0.505,1,4,0.25,32,36,0.889,19,25,44,34,10,7,9,29,
2844,21988,1610612756,PHX,Phoenix Suns,0028800593,1989-02-15,PHX vs. SEA,W,240,135,52,88,0.591,3,7,0.429,28,34,0.824,11,35,46,33,10,12,17,24,
2845,21988,1610612756,PHX,Phoenix Suns,0028800577,1989-02-09,PHX vs. LAC,W,240,120,45,99,0.455,0,3,0.0,30,34,0.882,14,33,47,30,14,4,14,17,
2846,21988,1610612756,PHX,Phoenix Suns,0028800557,1989-02-06,PHX vs. UTH,W,240,104,39,86,0.453,0,7,0.0,26,32,0.813,18,32,50,28,7,5,16,25,
2847,21988,1610612756,PHX,Phoenix Suns,0028800549,1989-02-04,PHX vs. ATL,L,265,116,40,101,0.396,1,5,0.2,35,37,0.946,25,29,54,22,11,5,11,21,
2848,21988,1610612756,PHX,Phoenix Suns,0028800536,1989-02-03,PHX @ DAL,L,240,117,46,102,0.451,2,7,0.286,23,29,0.793,16,27,43,23,12,4,13,27,
2849,21988,1610612756,PHX,Phoenix Suns,0028800526,1989-02-01,PHX vs. LAL,W,240,114,41,86,0.477,3,6,0.5,29,37,0.784,12,34,46,31,8,5,10,22,
2850,21988,1610612756,PHX,Phoenix Suns,0028800513,1989-01-30,PHX vs. DEN,W,240,126,49,84,0.583,2,3,0.667,26,35,0.743,9,40,49,37,12,2,21,23,
2851,21988,1610612756,PHX,Phoenix Suns,0028800502,1989-01-28,PHX @ DEN,L,240,138,55,100,0.55,2,6,0.333,26,32,0.813,21,22,43,24,3,4,19,26,
2852,21988,1610612756,PHX,Phoenix Suns,0028800494,1989-01-27,PHX vs. NYK,W,240,132,50,87,0.575,0,4,0.0,32,38,0.842,11,28,39,31,8,4,22,23,
2853,21988,1610612756,PHX,Phoenix Suns,0028800478,1989-01-24,PHX vs. CHH,W,240,106,41,81,0.506,2,3,0.667,22,28,0.786,11,32,43,26,8,9,14,19,
2854,21988,1610612756,PHX,Phoenix Suns,0028800464,1989-01-21,PHX @ CHI,W,240,116,43,87,0.494,3,4,0.75,27,35,0.771,11,26,37,33,9,2,13,25,
2855,21988,1610612756,PHX,Phoenix Suns,0028800454,1989-01-19,PHX @ CHH,W,240,126,48,94,0.511,0,1,0.0,30,34,0.882,15,35,50,24,2,6,13,22,
2856,21988,1610612756,PHX,Phoenix Suns,0028800433,1989-01-16,PHX @ CLE,L,240,110,45,91,0.495,2,6,0.333,18,19,0.947,15,26,41,23,10,2,21,23,
2857,21988,1610612756,PHX,Phoenix Suns,0028800413,1989-01-13,PHX vs. SAC,W,240,111,47,95,0.495,0,5,0.0,17,20,0.85,12,40,52,30,10,4,16,22,
2858,21988,1610612756,PHX,Phoenix Suns,0028800397,1989-01-11,PHX vs. CLE,L,240,121,49,89,0.551,3,5,0.6,20,24,0.833,11,31,42,33,8,6,16,20,
2859,21988,1610612756,PHX,Phoenix Suns,0028800386,1989-01-09,PHX @ GOS,L,240,124,46,99,0.465,3,5,0.6,29,35,0.829,14,32,46,25,7,4,20,31,
2860,21988,1610612756,PHX,Phoenix Suns,0028800371,1989-01-07,PHX vs. MIA,W,240,107,40,87,0.46,3,7,0.429,24,32,0.75,13,31,44,32,16,10,23,14,
2861,21988,1610612756,PHX,Phoenix Suns,0028800369,1989-01-06,PHX vs. DAL,W,240,120,55,95,0.579,2,2,1.0,8,14,0.571,14,33,47,44,4,4,7,17,
2862,21988,1610612756,PHX,Phoenix Suns,0028800357,1989-01-04,PHX @ BOS,W,240,106,39,88,0.443,1,2,0.5,27,28,0.964,12,32,44,19,11,2,16,20,
2863,21988,1610612756,PHX,Phoenix Suns,0028800341,1989-01-02,PHX @ WAS,W,240,125,47,92,0.511,0,3,0.0,31,39,0.795,17,32,49,29,6,9,20,27,
2864,21988,1610612756,PHX,Phoenix Suns,0028800332,1988-12-30,PHX @ NJN,W,240,116,49,92,0.533,0,2,0.0,18,24,0.75,6,32,38,26,4,8,16,22,
2865,21988,1610612756,PHX,Phoenix Suns,0028800325,1988-12-28,PHX @ DET,L,240,100,42,101,0.416,1,10,0.1,15,19,0.789,18,32,50,26,2,4,14,31,
2866,21988,1610612756,PHX,Phoenix Suns,0028800309,1988-12-26,PHX vs. LAL,W,240,111,43,88,0.489,1,4,0.25,24,28,0.857,15,36,51,30,7,4,18,23,
2867,21988,1610612756,PHX,Phoenix Suns,0028800304,1988-12-23,PHX vs. DEN,W,240,119,43,83,0.518,2,2,1.0,31,41,0.756,15,35,50,26,2,3,16,26,
2868,21988,1610612756,PHX,Phoenix Suns,0028800296,1988-12-22,PHX @ DEN,W,240,126,53,110,0.482,1,3,0.333,19,26,0.731,19,51,70,25,4,7,16,25,
2869,21988,1610612756,PHX,Phoenix Suns,0028800279,1988-12-20,PHX vs. SAN,W,240,128,53,104,0.51,1,3,0.333,21,27,0.778,20,27,47,41,11,5,16,33,
2870,21988,1610612756,PHX,Phoenix Suns,0028800265,1988-12-17,PHX @ POR,L,240,97,38,85,0.447,2,6,0.333,19,24,0.792,14,32,46,20,11,7,20,23,
2871,21988,1610612756,PHX,Phoenix Suns,0028800261,1988-12-16,PHX vs. POR,W,240,132,52,102,0.51,1,1,1.0,27,36,0.75,13,31,44,33,8,4,10,24,
2872,21988,1610612756,PHX,Phoenix Suns,0028800238,1988-12-13,PHX @ SEA,L,240,116,41,83,0.494,2,6,0.333,32,42,0.762,10,30,40,23,7,4,16,24,
2873,21988,1610612756,PHX,Phoenix Suns,0028800217,1988-12-09,PHX vs. GOS,W,240,110,43,98,0.439,2,4,0.5,22,26,0.846,11,31,42,15,7,1,10,20,
2874,21988,1610612756,PHX,Phoenix Suns,0028800201,1988-12-07,PHX @ LAL,L,240,111,47,114,0.412,1,2,0.5,16,24,0.667,20,27,47,27,15,7,9,19,
2875,21988,1610612756,PHX,Phoenix Suns,0028800200,1988-12-06,PHX vs. WAS,W,240,130,46,93,0.495,1,7,0.143,37,50,0.74,15,40,55,31,7,8,15,28,
2876,21988,1610612756,PHX,Phoenix Suns,0028800187,1988-12-03,PHX vs. LAC,W,265,114,40,91,0.44,1,3,0.333,33,45,0.733,14,38,52,27,8,8,19,22,
2877,21988,1610612756,PHX,Phoenix Suns,0028800176,1988-12-02,PHX vs. HOU,W,240,110,44,94,0.468,3,5,0.6,19,26,0.731,23,33,56,27,9,10,17,27,
2878,21988,1610612756,PHX,Phoenix Suns,0028800154,1988-11-29,PHX @ HOU,W,240,124,48,95,0.505,3,4,0.75,25,34,0.735,8,36,44,29,15,0,14,20,
2879,21988,1610612756,PHX,Phoenix Suns,0028800141,1988-11-26,PHX @ SAN,L,240,104,36,87,0.414,5,14,0.357,27,37,0.73,10,23,33,19,11,4,17,29,
2880,21988,1610612756,PHX,Phoenix Suns,0028800131,1988-11-25,PHX vs. SEA,W,240,110,36,79,0.456,2,3,0.667,36,44,0.818,14,31,45,17,3,5,16,25,
2881,21988,1610612756,PHX,Phoenix Suns,0028800124,1988-11-23,PHX vs. NJN,L,240,129,47,85,0.553,3,5,0.6,32,41,0.78,8,30,38,32,4,4,17,30,
2882,21988,1610612756,PHX,Phoenix Suns,0028800103,1988-11-19,PHX @ UTH,L,240,121,50,103,0.485,2,5,0.4,19,23,0.826,10,28,38,30,8,5,11,29,
2883,21988,1610612756,PHX,Phoenix Suns,0028800090,1988-11-18,PHX vs. DET,L,240,105,42,84,0.5,2,10,0.2,19,25,0.76,10,24,34,20,4,5,22,26,
2884,21988,1610612756,PHX,Phoenix Suns,0028800079,1988-11-16,PHX vs. IND,W,240,123,49,96,0.51,1,3,0.333,24,33,0.727,11,25,36,34,11,6,10,15,
2885,21988,1610612756,PHX,Phoenix Suns,0028800075,1988-11-15,PHX @ SAC,W,240,119,51,85,0.6,0,1,0.0,17,26,0.654,6,42,48,24,9,7,14,24,
2886,21988,1610612756,PHX,Phoenix Suns,0028800057,1988-11-12,PHX @ LAC,L,265,127,50,102,0.49,2,13,0.154,25,31,0.806,9,28,37,37,10,3,19,35,
2887,21988,1610612756,PHX,Phoenix Suns,0028800049,1988-11-11,PHX vs. GOS,W,240,141,53,95,0.558,2,7,0.286,33,38,0.868,16,28,44,35,15,6,13,27,
2888,21988,1610612756,PHX,Phoenix Suns,0028800038,1988-11-09,PHX vs. DAL,W,240,111,46,89,0.517,3,5,0.6,16,27,0.593,12,27,39,32,9,6,16,23,
2889,21988,1610612756,PHX,Phoenix Suns,0028800021,1988-11-05,PHX @ GOS,L,240,104,39,100,0.39,1,7,0.143,25,31,0.806,11,32,43,21,9,5,13,30,
2890,21988,1610612756,PHX,Phoenix Suns,0028800005,1988-11-04,PHX @ POR,L,240,105,38,95,0.4,0,6,0.0,29,41,0.707,17,29,46,19,6,2,18,28,
2891,21987,1610612756,PHX,Phoenix Suns,0028700941,1988-04-24,PHX @ HOU,L,240,119,46,100,0.46,0,1,0.0,27,35,0.771,13,35,48,23,11,7,12,29,
2892,21987,1610612756,PHX,Phoenix Suns,0028700927,1988-04-22,PHX vs. LAL,L,240,112,48,91,0.527,1,3,0.333,15,22,0.682,14,28,42,28,4,3,17,27,
2893,21987,1610612756,PHX,Phoenix Suns,0028700915,1988-04-20,PHX @ SEA,L,240,98,41,81,0.506,0,3,0.0,16,23,0.696,8,21,29,22,5,3,20,19,
2894,21987,1610612756,PHX,Phoenix Suns,0028700906,1988-04-19,PHX vs. GOS,W,240,122,46,84,0.548,2,4,0.5,28,33,0.848,10,31,41,33,12,3,18,21,
2895,21987,1610612756,PHX,Phoenix Suns,0028700895,1988-04-16,PHX vs. SEA,W,265,121,43,90,0.478,3,10,0.3,32,42,0.762,13,39,52,29,7,7,15,25,
2896,21987,1610612756,PHX,Phoenix Suns,0028700880,1988-04-15,PHX @ LAL,L,240,114,47,92,0.511,3,5,0.6,17,19,0.895,11,33,44,30,10,1,16,21,
2897,21987,1610612756,PHX,Phoenix Suns,0028700872,1988-04-13,PHX vs. SAN,W,240,123,50,102,0.49,0,0,,23,35,0.657,18,36,54,36,9,4,14,24,
2898,21987,1610612756,PHX,Phoenix Suns,0028700858,1988-04-11,PHX vs. DEN,L,240,119,45,87,0.517,2,8,0.25,27,28,0.964,16,37,53,31,4,3,25,24,
2899,21987,1610612756,PHX,Phoenix Suns,0028700849,1988-04-09,PHX vs. SAC,W,240,95,42,93,0.452,1,3,0.333,10,16,0.625,11,42,53,34,10,7,16,16,
2900,21987,1610612756,PHX,Phoenix Suns,0028700846,1988-04-08,PHX @ GOS,L,240,111,45,96,0.469,2,7,0.286,19,22,0.864,17,30,47,25,6,4,12,22,
2901,21987,1610612756,PHX,Phoenix Suns,0028700830,1988-04-06,PHX @ DAL,L,240,93,40,93,0.43,1,7,0.143,12,15,0.8,21,29,50,20,5,1,19,23,
2902,21987,1610612756,PHX,Phoenix Suns,0028700828,1988-04-05,PHX vs. UTH,W,240,111,45,87,0.517,1,5,0.2,20,26,0.769,17,29,46,30,10,4,19,22,
2903,21987,1610612756,PHX,Phoenix Suns,0028700806,1988-04-02,PHX @ SEA,L,240,107,34,83,0.41,3,9,0.333,36,47,0.766,14,25,39,18,4,4,28,29,
2904,21987,1610612756,PHX,Phoenix Suns,0028700795,1988-03-30,PHX vs. GOS,W,240,123,48,94,0.511,4,9,0.444,23,35,0.657,16,34,50,37,11,2,14,31,
2905,21987,1610612756,PHX,Phoenix Suns,0028700771,1988-03-26,PHX vs. DET,L,240,103,41,88,0.466,7,12,0.583,14,16,0.875,9,25,34,35,9,2,15,33,
2906,21987,1610612756,PHX,Phoenix Suns,0028700761,1988-03-24,PHX vs. MIL,W,240,119,48,85,0.565,2,6,0.333,21,29,0.724,12,23,35,30,10,9,11,15,
2907,21987,1610612756,PHX,Phoenix Suns,0028700751,1988-03-22,PHX @ UTH,L,240,96,34,90,0.378,3,6,0.5,25,29,0.862,17,31,48,23,11,7,16,21,
2908,21987,1610612756,PHX,Phoenix Suns,0028700744,1988-03-21,PHX vs. LAC,W,240,107,41,86,0.477,2,5,0.4,23,28,0.821,12,38,50,30,6,10,15,20,
2909,21987,1610612756,PHX,Phoenix Suns,0028700730,1988-03-19,PHX vs. LAL,W,240,102,46,95,0.484,1,6,0.167,9,10,0.9,12,28,40,32,11,8,14,19,
2910,21987,1610612756,PHX,Phoenix Suns,0028700713,1988-03-16,PHX @ GOS,W,240,118,44,88,0.5,3,4,0.75,27,31,0.871,15,35,50,30,8,1,24,19,
2911,21987,1610612756,PHX,Phoenix Suns,0028700709,1988-03-15,PHX vs. SEA,W,240,111,44,77,0.571,1,3,0.333,22,31,0.71,11,34,45,30,8,4,22,21,
2912,21987,1610612756,PHX,Phoenix Suns,0028700698,1988-03-13,PHX @ MIL,L,240,107,46,100,0.46,4,9,0.444,11,17,0.647,19,23,42,32,5,3,13,13,
2913,21987,1610612756,PHX,Phoenix Suns,0028700687,1988-03-11,PHX @ DET,L,240,88,36,98,0.367,2,7,0.286,14,21,0.667,17,27,44,16,9,3,13,29,
2914,21987,1610612756,PHX,Phoenix Suns,0028700671,1988-03-09,PHX @ WAS,L,240,111,47,93,0.505,2,8,0.25,15,20,0.75,13,20,33,31,18,5,19,26,
2915,21987,1610612756,PHX,Phoenix Suns,0028700664,1988-03-08,PHX @ ATL,L,240,113,44,88,0.5,2,8,0.25,23,28,0.821,17,30,47,20,8,1,20,28,
2916,21987,1610612756,PHX,Phoenix Suns,0028700642,1988-03-04,PHX @ DEN,L,240,108,44,80,0.55,3,4,0.75,17,19,0.895,6,31,37,23,7,5,16,21,
2917,21987,1610612756,PHX,Phoenix Suns,0028700639,1988-03-03,PHX vs. POR,L,240,112,48,97,0.495,2,5,0.4,14,16,0.875,13,23,36,40,10,0,16,24,
2918,21987,1610612756,PHX,Phoenix Suns,0028700631,1988-03-01,PHX @ SAN,L,240,109,46,96,0.479,3,6,0.5,14,21,0.667,21,28,49,25,7,13,19,20,
2919,21987,1610612756,PHX,Phoenix Suns,0028700616,1988-02-28,PHX @ LAL,L,240,97,44,88,0.5,0,4,0.0,9,17,0.529,19,20,39,29,12,7,22,19,
2920,21987,1610612756,PHX,Phoenix Suns,0028700614,1988-02-27,PHX vs. WAS,L,240,106,46,88,0.523,2,8,0.25,12,18,0.667,9,26,35,35,10,3,16,26,
2921,21987,1610612756,PHX,Phoenix Suns,0028700598,1988-02-25,PHX vs. CLE,W,240,109,49,85,0.576,1,3,0.333,10,11,0.909,8,24,32,38,8,1,13,16,
2922,21987,1610612756,PHX,Phoenix Suns,0028700581,1988-02-22,PHX @ DAL,L,240,107,46,92,0.5,4,8,0.5,11,16,0.688,13,25,38,35,7,2,10,24,
2923,21987,1610612756,PHX,Phoenix Suns,0028700569,1988-02-20,PHX vs. DEN,W,240,128,54,83,0.651,0,1,0.0,20,27,0.741,12,27,39,30,9,5,15,18,
2924,21987,1610612756,PHX,Phoenix Suns,0028700558,1988-02-18,PHX vs. SAN,L,240,114,46,93,0.495,4,7,0.571,18,18,1.0,12,30,42,34,5,2,15,26,
2925,21987,1610612756,PHX,Phoenix Suns,0028700553,1988-02-17,PHX @ UTH,L,240,103,47,97,0.485,1,4,0.25,8,10,0.8,16,31,47,32,9,5,20,27,
2926,21987,1610612756,PHX,Phoenix Suns,0028700542,1988-02-15,PHX vs. BOS,L,240,106,40,81,0.494,4,6,0.667,22,24,0.917,8,28,36,31,9,1,15,26,
2927,21987,1610612756,PHX,Phoenix Suns,0028700531,1988-02-13,PHX @ SAC,W,240,116,43,83,0.518,1,2,0.5,29,42,0.69,9,33,42,24,7,7,19,36,
2928,21987,1610612756,PHX,Phoenix Suns,0028700519,1988-02-12,PHX vs. IND,L,240,102,42,100,0.42,2,3,0.667,16,22,0.727,15,28,43,33,9,1,14,27,
2929,21987,1610612756,PHX,Phoenix Suns,0028700513,1988-02-10,PHX @ LAC,L,240,95,36,106,0.34,1,5,0.2,22,30,0.733,25,30,55,19,13,7,15,28,
2930,21987,1610612756,PHX,Phoenix Suns,0028700500,1988-02-09,PHX vs. LAC,W,240,106,41,86,0.477,1,5,0.2,23,28,0.821,11,31,42,31,13,5,17,22,
2931,21987,1610612756,PHX,Phoenix Suns,0028700490,1988-02-04,PHX vs. CHI,L,240,101,38,82,0.463,1,4,0.25,24,30,0.8,16,23,39,24,6,5,14,16,
2932,21987,1610612756,PHX,Phoenix Suns,0028700479,1988-02-02,PHX @ HOU,L,240,99,37,94,0.394,3,9,0.333,22,30,0.733,14,32,46,23,8,3,12,30,
2933,21987,1610612756,PHX,Phoenix Suns,0028700462,1988-01-30,PHX vs. SAC,L,240,120,45,91,0.495,1,7,0.143,29,39,0.744,11,25,36,34,6,2,10,29,
2934,21987,1610612756,PHX,Phoenix Suns,0028700460,1988-01-29,PHX @ POR,L,240,119,45,85,0.529,2,4,0.5,27,39,0.692,8,29,37,28,8,3,15,39,
2935,21987,1610612756,PHX,Phoenix Suns,0028700448,1988-01-27,PHX vs. DAL,L,240,102,42,96,0.438,0,5,0.0,18,21,0.857,10,31,41,31,6,5,11,29,
2936,21987,1610612756,PHX,Phoenix Suns,0028700432,1988-01-24,PHX @ IND,L,240,109,37,79,0.468,4,8,0.5,31,37,0.838,10,25,35,25,11,5,16,30,
2937,21987,1610612756,PHX,Phoenix Suns,0028700416,1988-01-22,PHX @ CHI,L,240,108,43,80,0.538,0,1,0.0,22,24,0.917,8,26,34,34,3,1,14,22,
2938,21987,1610612756,PHX,Phoenix Suns,0028700408,1988-01-20,PHX @ BOS,L,240,115,43,90,0.478,2,6,0.333,27,36,0.75,14,24,38,27,8,4,15,22,
2939,21987,1610612756,PHX,Phoenix Suns,0028700394,1988-01-18,PHX @ NJN,L,240,113,48,100,0.48,3,7,0.429,14,19,0.737,18,25,43,17,8,4,14,25,
2940,21987,1610612756,PHX,Phoenix Suns,0028700387,1988-01-16,PHX vs. LAL,L,240,96,41,83,0.494,2,3,0.667,12,20,0.6,13,27,40,31,3,3,14,17,
2941,21987,1610612756,PHX,Phoenix Suns,0028700370,1988-01-13,PHX vs. HOU,W,240,117,46,89,0.517,0,3,0.0,25,34,0.735,16,27,43,25,10,4,13,22,
2942,21987,1610612756,PHX,Phoenix Suns,0028700358,1988-01-11,PHX vs. DEN,W,240,127,50,89,0.562,1,6,0.167,26,29,0.897,11,35,46,40,7,9,16,28,
2943,21987,1610612756,PHX,Phoenix Suns,0028700354,1988-01-09,PHX @ HOU,L,240,98,44,96,0.458,0,3,0.0,10,13,0.769,21,29,50,23,10,3,18,21,
2944,21987,1610612756,PHX,Phoenix Suns,0028700335,1988-01-07,PHX vs. DAL,L,240,91,38,80,0.475,2,7,0.286,13,19,0.684,14,29,43,27,2,5,17,21,
2945,21987,1610612756,PHX,Phoenix Suns,0028700325,1988-01-05,PHX @ NYK,W,240,100,36,72,0.5,0,1,0.0,28,34,0.824,7,31,38,31,10,1,21,25,
2946,21987,1610612756,PHX,Phoenix Suns,0028700317,1988-01-04,PHX @ PHL,L,240,114,48,95,0.505,4,9,0.444,14,19,0.737,16,20,36,32,7,11,13,29,
2947,21987,1610612756,PHX,Phoenix Suns,0028700304,1988-01-02,PHX @ CLE,L,240,107,44,86,0.512,3,7,0.429,16,27,0.593,7,26,33,28,7,4,20,32,
2948,21987,1610612756,PHX,Phoenix Suns,0028700295,1987-12-30,PHX @ LAC,W,240,121,52,96,0.542,3,6,0.5,14,20,0.7,20,32,52,33,8,10,18,18,
2949,21987,1610612756,PHX,Phoenix Suns,0028700284,1987-12-28,PHX vs. PHL,W,240,117,50,89,0.562,1,1,1.0,16,21,0.762,10,19,29,40,13,8,12,19,
2950,21987,1610612756,PHX,Phoenix Suns,0028700277,1987-12-26,PHX vs. SAC,L,240,110,47,94,0.5,0,2,0.0,16,24,0.667,25,23,48,26,6,5,20,26,
2951,21987,1610612756,PHX,Phoenix Suns,0028700261,1987-12-23,PHX vs. SEA,L,240,102,40,90,0.444,0,3,0.0,22,33,0.667,15,31,46,26,5,10,11,27,
2952,21987,1610612756,PHX,Phoenix Suns,0028700253,1987-12-22,PHX @ DEN,L,240,104,41,93,0.441,0,1,0.0,22,28,0.786,19,34,53,29,7,4,23,24,
2953,21987,1610612756,PHX,Phoenix Suns,0028700251,1987-12-20,PHX @ SAC,W,240,120,49,99,0.495,0,0,,22,25,0.88,20,38,58,26,8,9,21,22,
2954,21987,1610612756,PHX,Phoenix Suns,0028700235,1987-12-18,PHX vs. POR,L,240,114,43,82,0.524,0,1,0.0,28,35,0.8,8,31,39,33,6,4,18,30,
2955,21987,1610612756,PHX,Phoenix Suns,0028700222,1987-12-15,PHX @ LAL,L,240,97,43,87,0.494,0,2,0.0,11,20,0.55,5,28,33,25,12,2,22,30,
